gene_name	seqname	start	end
OR51A2	chr11	4939772	4970713
OR51L1	chr11	4979851	5020536
OR52J3	chr11	5031526	5062461
OR52E2	chr11	5043650	5074627
OR52E1	chr11	5054572	5085497
OR52A5	chr11	5113776	5153356
OR52A1	chr11	5131824	5169757
OR51V1	chr11	5184735	5215682
HBB	chr11	5210464	5244395
HBD	chr11	5217678	5258657
HBG1	chr11	5233269	5264857
ENSG00000284931	chr11	5233270	5269783
HBG2	chr11	5238188	5520605
ENSG00000239920	chr11	5239392	5693434
HBE1	chr11	5253345	5520652
OR51B4	chr11	5286014	5316946
OR51B5	chr11	5288444	5520652
OR51B2	chr11	5308359	5339297
OR51B6	chr11	5336508	5367446
OR51M1	chr11	5368812	5408263
OR51Q1	chr11	5407111	5438206
OR51I1	chr11	5425570	5456514
OR51I2	chr11	5434323	5471518
OR52D1	chr11	5473685	5504749
UBQLN3	chr11	5492300	5524958
UBQLNL	chr11	5499393	5533431
OR52H1	chr11	5529489	5563540
OR52B6	chr11	5565877	5596884
TRIM6	chr11	5581109	5627958
TRIM6-TRIM34	chr11	5581725	5659398
TRIM34	chr11	5604764	5659398
TRIM5	chr11	5648195	5953619
TRIM22	chr11	5674610	5752089
OR52P1	chr11	5711502	5742464
OR56B1	chr11	5721448	5753523
OR52N4	chr11	5739243	5770958
OR56B2P	chr11	5746153	5784080
OR52N5	chr11	5761165	5798355
OR52N1	chr11	5771471	5806265
OR52N2	chr11	5793924	5836483
OR52E6	chr11	5825928	5856952
OR52E8	chr11	5841749	5872690
OR52E4	chr11	5865629	5902079
OR52E5	chr11	5878208	5917730
OR56A3	chr11	5923751	5966347
OR56A5	chr11	5952553	5983494
OR52L1	chr11	5970892	6001985
OR56A4	chr11	5984445	6021946
OR56A1	chr11	6004336	6049338
OR56B4	chr11	6092684	6123835
OR52B2	chr11	6154355	6185326
OR52W1	chr11	6184224	6215186
C11orf42	chr11	6190557	6226135
FHIP1B	chr11	6196345	6249711
CNGA4	chr11	6219765	6259479
CCKBR	chr11	6244806	6287127
CAVIN3	chr11	6303946	6335532
SMPD1	chr11	6375440	6409998
APBB1	chr11	6380125	6434414
HPX	chr11	6416049	6457617
TRIM3	chr11	6433613	6489459
ARFIP2	chr11	6459683	6496479
ENSG00000283977	chr11	6466485	6523978
TIMM10B	chr11	6466501	6499681
DNHD1	chr11	6482260	6608758
RRP8	chr11	6580072	6618616
ILK	chr11	6588708	6625874
TAF10	chr11	6591294	6627539
TPP1	chr11	6597768	6634448
DCHS1	chr11	6606330	6670809
MRPL17	chr11	6665385	6698340
OR2AG2	chr11	6750626	6786976
OR2AG1	chr11	6768020	6806558
OR6A2	chr11	6776736	6814689
OR10A5	chr11	6830683	6861636
OR10A2	chr11	6848057	6889717
OR10A4	chr11	6861625	6892619
OR2D2	chr11	6876574	6907500
OR2D3	chr11	6906002	6936994
ZNF215	chr11	6911404	7016004
ZNF214	chr11	6982085	7035346
NLRP14	chr11	7005479	7086526
RBMXL2	chr11	7073998	7106148
SYT9	chr11	7223778	7484043
OLFML1	chr11	7470388	7526377
PPFIBP2	chr11	7498298	7672127
CYB5R2	chr11	7650100	7692222
OVCH2	chr11	7674437	7721477
OR5P2	chr11	7780974	7811942
OR5P3	chr11	7809818	7845840
OR10A6	chr11	7909592	7946268
OR10A3	chr11	7922171	7956708
NLRP10	chr11	7942537	7980447
EIF3F	chr11	7955251	8016862
TUB	chr11	8004244	8121243
RIC3	chr11	8091056	8184055
LMO1	chr11	8209309	8283716
STK33	chr11	8376868	8609289
TRIM66	chr11	8597037	8697694
RPL27A	chr11	8667788	8729759
DENND2B	chr11	8678351	8925951
AKIP1	chr11	8896139	8935084
C11orf16	chr11	8905076	8948006
ASCL3	chr11	8922578	8958016
TMEM9B	chr11	8932202	8980011
NRIP3	chr11	8950682	9020288
SCUBE2	chr11	9004476	9153114
DENND5A	chr11	9123825	9280959
TMEM41B	chr11	9265654	9329636
IPO7	chr11	9369652	9463127
ZNF143	chr11	9445319	9543524
WEE1	chr11	9558670	9608457
SWAP70	chr11	9649077	9767993
SBF2	chr11	9761776	10319877
ADM	chr11	10290073	10322397
AMPD3	chr11	10293313	10522579
RNF141	chr11	10496673	10556230
LYVE1	chr11	10541966	10626689
IRAG1	chr11	10558091	10708988
CTR9	chr11	10736246	10816625
EIF4G2	chr11	10782050	10823940
ZBED5	chr11	10797074	10873796
GALNT18	chr11	11255877	11637005
CSNK2A3	chr11	11336942	11368250
USP47	chr11	11826423	11976887
DKK3	chr11	11941207	12024769
MICAL2	chr11	12079008	12374144
PARVA	chr11	12362563	12550356
TEAD1	chr11	12659421	12959737
RASSF10	chr11	12994316	13027119
BMAL1	chr11	13261652	13402266
BTBD10	chr11	13373008	13478297
PTH	chr11	13477054	13511181
FAR1	chr11	13653668	13747346
SPON1	chr11	13947723	14283133
RRAS2	chr11	14262922	14379506
COPB1	chr11	14428440	14515027
ENSG00000256206	chr11	14478783	14535344
PSMA1	chr11	14489874	14658635
PDE3B	chr11	14628804	14887044
CYP2R1	chr11	14862440	14907231
CALCB	chr11	14889997	15097342
CALCA	chr11	14951622	14987354
INSC	chr11	15097424	15262208
SOX6	chr11	15951449	16754591
C11orf58	chr11	16598132	16773340
PLEKHA7	chr11	16762297	17029415
RPS13	chr11	17059388	17092715
PIK3C2A	chr11	17062730	17222986
NUCB2	chr11	17193153	17364980
NCR3LG1	chr11	17336800	17392341
KCNJ11	chr11	17350172	17404331
ABCC8	chr11	17377498	17491894
USH1C	chr11	17478895	17559416
OTOG	chr11	17532259	17662150
MYOD1	chr11	17704571	17737136
KCNC1	chr11	17719774	17871804
SERGEF	chr11	17773048	18028047
TPH1	chr11	18002555	18061269
SAAL1	chr11	18054935	18121087
MRGPRX3	chr11	18105955	18153488
MRGPRX4	chr11	18157837	18189280
SAA4	chr11	18216355	18251802
SAA2-SAA4	chr11	18216423	18263635
SAA2	chr11	18224223	18263668
SAA1	chr11	18251260	18284977
HPS5	chr11	18263668	18337198
GTF2H1	chr11	18307295	18382045
LDHA	chr11	18379560	18423425
LDHC	chr11	18397318	18467063
LDHAL6A	chr11	18440824	18494601
TSG101	chr11	18453336	18541951
UEVLD	chr11	18514609	18603747
MISFA	chr11	18573781	18625255
SPTY2D1	chr11	18591403	18649791
TMEM86A	chr11	18678122	18719785
IGSF22	chr11	18689312	18741230
PTPN5	chr11	18712928	18807721
MRGPRX1	chr11	18918499	18954414
MRGPRX2	chr11	19039455	19075717
ZDHHC13	chr11	19102099	19191422
CSRP3	chr11	19167030	19225571
E2F8	chr11	19209063	19256620
NAV2	chr11	19335724	20136601
DBX1	chr11	20141155	20175475
HTATIP2	chr11	20348685	20398782
PRMT3	chr11	20372558	20524338
SLC6A5	chr11	20584594	20674285
NELL1	chr11	20654551	21590686
ANO5	chr11	21767659	22298567
SLC17A6	chr11	22323381	22394503
FANCF	chr11	22607533	22640823
GAS2	chr11	22610509	22828001
SVIP	chr11	22798799	22845299
CCDC179	chr11	22831922	22875474
LUZP2	chr11	24481970	25097638
ANO3	chr11	26173842	26678289
MUC15	chr11	26544032	26587263
SLC5A12	chr11	26652020	26738427
FIBIN	chr11	26979112	27012087
BBOX1	chr11	27025725	27142809
CCDC34	chr11	27315827	27378234
LGR4	chr11	27350961	27487790
LIN7C	chr11	27479418	27521769
BDNF	chr11	27639893	27737058
KIF18A	chr11	28005619	28123156
METTL15	chr11	28093248	28542041
KCNA4	chr11	29994730	30032030
FSHB	chr11	30216014	30250261
ARL14EP	chr11	30308104	30353223
MPPED2	chr11	30369493	30601872
DCDC1	chr11	30815369	31384810
DNAJC24	chr11	31354840	31447835
IMMP1L	chr11	31417401	31524645
ELP4	chr11	31494755	31805324
PAX6	chr11	31769779	31832961
ENSG00000285283	chr11	31797391	32119665
RCN1	chr11	32076074	32120722
WT1	chr11	32372775	32450564
EIF3M	chr11	32568798	32621264
CCDC73	chr11	32587721	32809662
PRRG4	chr11	32814927	32873120
QSER1	chr11	32877811	33008316
DEPDC7	chr11	33000876	33048582
TCP11L1	chr11	33024417	33120943
CSTF3	chr11	33062188	33177371
HIPK3	chr11	33241672	33372023
KIAA1549L	chr11	33361108	33689102
C11orf91	chr11	33683261	33715826
ENSG00000284969	chr11	33683261	33737467
CD59	chr11	33688010	33751479
FBXO3	chr11	33725939	33789543
LMO2	chr11	33843576	33907076
CAPRIN1	chr11	34036731	34117610
NAT10	chr11	34090617	34162670
ABTB2	chr11	34135987	34373010
CAT	chr11	34423934	34487060
ELF5	chr11	34463791	34540193
EHF	chr11	34606093	34678288
APIP	chr11	34838094	34931379
PDHX	chr11	34900829	35035591
CD44	chr11	35123882	35247402
SLC1A2	chr11	35236205	35435063
PAMR1	chr11	35416823	35545300
FJX1	chr11	35603460	35635865
TRIM44	chr11	35647775	35833007
LDLRAD3	chr11	35928981	36247136
COMMD9	chr11	36254284	36304449
PRR5L	chr11	36281288	36480204
TRAF6	chr11	36468769	36525272
RAG1	chr11	36495372	36608156
RAG2	chr11	36560574	36613279
IFTAP	chr11	36579369	36690695
LRRC4C	chr11	40099203	41474773
API5	chr11	43296963	43359529
TTC17	chr11	43343920	43509933
HSD17B12	chr11	43665680	43871617
ALKBH3	chr11	43865811	43935274
C11orf96	chr11	43927637	43958878
ACCSL	chr11	44032981	44074977
ACCS	chr11	44050925	44099237
EXT2	chr11	44080648	44266962
ALX4	chr11	44245440	44325139
CD82	chr11	44549427	44635358
TSPAN18	chr11	44711465	44947423
TP53I11	chr11	44870903	44966306
PRDM11	chr11	45080806	45250110
SYT13	chr11	45225302	45301341
CHST1	chr11	45632689	45680622
SLC35C1	chr11	45789072	45828016
CRY2	chr11	45832118	45898248
MAPK8IP1	chr11	45870651	45921465
FREY1	chr11	45891513	45922272
PEX16	chr11	45894663	45933812
LARGE2	chr11	45906621	45944096
PHF21A	chr11	45914319	46136454
CREB3L1	chr11	46262662	46336409
DGKZ	chr11	46317905	46395554
MDK	chr11	46365756	46398837
CHRM4	chr11	46368789	46406776
AMBRA1	chr11	46381414	46609125
HARBI1	chr11	46587861	46632909
ATG13	chr11	46602527	46689818
ARHGAP1	chr11	46662080	46715619
ZNF408	chr11	46686030	46720912
F2	chr11	46704196	46754506
CKAP5	chr11	46728048	46861308
LRP4	chr11	46841717	46933642
CSTPP1	chr11	46921689	47179385
ARFGAP2	chr11	47149299	47192125
PACSIN3	chr11	47162522	47201443
DDB2	chr11	47199465	47254217
ACP2	chr11	47224302	47263906
NR1H3	chr11	47233300	47284033
MADD	chr11	47254161	47345031
MYBPC3	chr11	47316406	47367702
SPI1	chr11	47339860	47393547
SLC39A13	chr11	47392132	47431496
PSMC3	chr11	47403769	47441473
RAPSN	chr11	47422764	47464143
CELF1	chr11	47450933	47580569
NDUFS3	chr11	47550336	47599562
PTPMT1	chr11	47550430	47588461
KBTBD4	chr11	47557197	47593976
FAM180B	chr11	47571678	47604194
C1QTNF4	chr11	47574667	47609411
MTCH2	chr11	47602315	47657607
AGBL2	chr11	47644591	47730389
FNBP4	chr11	47701494	47782443
NUP160	chr11	47763087	47863555
PTPRJ	chr11	47965425	48185839
OR4B1	chr11	48201810	48232739
OR4X2	chr11	48230104	48261015
OR4X1	chr11	48248861	48279778
OR4S1	chr11	48291223	48322152
OR4C3	chr11	48309920	48340955
OR4C5	chr11	48350485	48381465
OR4A47	chr11	48473793	48504722
TRIM51G	chr11	48960498	48998885
TRIM49B	chr11	49012501	49053451
TRIM64C	chr11	49038714	49074112
FOLH1	chr11	49130092	49223638
OR4C13	chr11	49937391	49968419
OR4C12	chr11	49966473	49997535
OR4C45	chr11	50017874	50048794
OR4C46	chr11	54588069	54618998
OR4A8	chr11	54667877	54698821
OR4A5	chr11	54691832	54722902
TRIM48	chr11	55247155	55286114
OR4A16	chr11	55328201	55359187
OR4A15	chr11	55352974	55383918
OR4C15	chr11	55539307	55570419
OR4C16	chr11	55557128	55588060
OR4C11	chr11	55587360	55622645
OR4P4	chr11	55620113	55655309
OR4S2	chr11	55633327	55667854
OR4C6	chr11	55647201	55681195
OR5D3P	chr11	55708776	55744621
OR5D13	chr11	55758438	55789382
OR5D14	chr11	55780556	55811500
OR5L1	chr11	55796367	55827476
OR5D18	chr11	55804630	55835571
OR5L2	chr11	55812219	55843154
OR5D16	chr11	55823752	55854738
TRIM51	chr11	55868297	55906810
OR5W2	chr11	55898650	55929582
OR5I1	chr11	55920456	55951400
OR10AG1	chr11	55950755	55984945
OR5F1	chr11	55978681	56009625
OR5AS1	chr11	56012654	56053191
OR8I2	chr11	56078308	56109240
OR8H2	chr11	56088687	56122658
OR8H3	chr11	56107373	56138311
OR8J3	chr11	56119721	56155201
OR8K5	chr11	56144394	56175317
OR5J2	chr11	56161618	56192556
OR8J2	chr11	56193985	56230222
OR5T2	chr11	56216282	56249255
OR5T3	chr11	56237254	56268222
OR5T1	chr11	56259154	56291819
OR8H1	chr11	56273462	56307254
OR8K3	chr11	56300144	56335639
OR8K1	chr11	56331039	56361998
OR8J1	chr11	56339291	56376511
OR8U1	chr11	56360624	56391553
OR5AL1	chr11	56397696	56428680
OR8U3	chr11	56402258	56433232
ENSG00000284732	chr11	56444221	56488352
OR5M9	chr11	56447469	56478401
OR5M3	chr11	56454274	56488352
OR5M8	chr11	56475435	56506370
OR5M11	chr11	56527340	56558257
OR5M10	chr11	56561774	56592721
OR5M1	chr11	56594236	56629874
OR5AP2	chr11	56626489	56657439
OR5AR1	chr11	56648686	56679618
OR9G1	chr11	56684095	56718884
OR9G4	chr11	56726223	56763697
OR5G3	chr11	56804573	56835516
OR5AK3P	chr11	56956050	56986979
OR5AK2	chr11	56973914	57004843
LRRC55	chr11	57166747	57206717
APLNR	chr11	57218577	57252250
TNKS1BP1	chr11	57284638	57339952
SSRP1	chr11	57310986	57350892
P2RX3	chr11	57323352	57387396
PRG3	chr11	57361769	57396150
PRG2	chr11	57371780	57405650
ENSG00000254979	chr11	57372365	57439059
SLC43A3	chr11	57391954	57442580
RTN4RL2	chr11	57445528	57492534
SLC43A1	chr11	57469534	57530780
TIMM10	chr11	57513464	57545803
SMTNL1	chr11	57522595	57565272
UBE2L6	chr11	57536656	57583284
SERPING1	chr11	57582387	57634171
YPEL4	chr11	57630087	57664944
CLP1	chr11	57633188	57676865
ZDHHC5	chr11	57652747	57716182
MED19	chr11	57688710	57727221
ENSG00000288534	chr11	57697582	57833431
TMX2	chr11	57697593	57755973
SELENOH	chr11	57726491	57758554
ENSG00000254732	chr11	57726779	57819771
BTBD18	chr11	57728514	57767675
CTNND1	chr11	57738243	57834546
OR9Q1	chr11	58008881	58196616
OR6Q1	chr11	58015953	58046906
OR9I1	chr11	58101742	58140530
OR9Q2	chr11	58174070	58209053
OR1S2	chr11	58188204	58219142
OR1S1	chr11	58197720	58231084
OR10Q1	chr11	58212882	58243918
OR10W1	chr11	58251792	58283260
OR5B17	chr11	58343124	58374069
OR5B3	chr11	58387464	58421874
OR5B2	chr11	58406238	58443121
OR5B12	chr11	58423994	58457236
OR5B21	chr11	58491807	58523105
LPXN	chr11	58511871	58593220
ZFP91	chr11	58564063	58636550
ZFP91-CNTF	chr11	58564172	58639639
CNTF	chr11	58607665	58640733
GLYAT	chr11	58625426	58746974
GLYATL2	chr11	58819065	58919215
GLYATL1	chr11	58890398	59058527
GLYATL1B	chr11	59071307	59109786
FAM111B	chr11	59092185	59142412
FAM111A	chr11	59127748	59170039
DTX4	chr11	59156430	59223588
MPEG1	chr11	59193510	59227927
OR5AN1	chr11	59343895	59386714
OR5A2	chr11	59401969	59441413
OR5A1	chr11	59421469	59466380
OR4D6	chr11	59441961	59472905
OR4D10	chr11	59458315	59494361
OR4D11	chr11	59488576	59519511
OR4D9	chr11	59496368	59535703
OSBP	chr11	59559398	59630774
PATL1	chr11	59621716	59684037
OR10V1	chr11	59697916	59728845
STX3	chr11	59698456	59820882
MRPL16	chr11	59791140	59825778
CBLIF	chr11	59814273	59860499
TCN1	chr11	59837800	59881489
OOSP3	chr11	59863782	59911483
OOSP1	chr11	59923432	59972480
OOSP4A	chr11	59949033	59985343
OOSP4B	chr11	59963020	60046095
OOSP2	chr11	60025409	60063044
MS4A3	chr11	60041587	60086115
MS4A2	chr11	60073261	60113467
MS4A6A	chr11	60157015	60199666
MS4A4A	chr11	60170657	60333080
MS4A4E	chr11	60185270	60258137
MS4A6E	chr11	60312255	60411596
MS4A7	chr11	60363485	60410951
MS4A14	chr11	60363530	60432756
MS4A5	chr11	60414572	60470214
MS4A1	chr11	60440846	60485752
MS4A12	chr11	60477778	60522430
MS4A13	chr11	60500392	60557721
MS4A8	chr11	60684585	60730807
MS4A18	chr11	60709720	60760028
MS4A15	chr11	60741867	60791733
MS4A10	chr11	60770333	60816305
CCDC86	chr11	60827113	60866081
PTGDR2	chr11	60835933	60870950
ZP1	chr11	60852542	60890693
PRPF19	chr11	60875547	60921585
TMEM109	chr11	60899158	60938443
TMEM132A	chr11	60909460	60952159
SLC15A3	chr11	60922060	60967653
CD6	chr11	60956680	61035377
CD5	chr11	61087489	61142852
VPS37C	chr11	61115257	61176615
PGA3	chr11	61188307	61228098
PGA4	chr11	61207347	61246694
PGA5	chr11	61226175	61266444
VWCE	chr11	61243286	61310316
DDB1	chr11	61284451	61357596
TKFC	chr11	61318220	61368295
CYB561A3	chr11	61333754	61377283
TMEM138	chr11	61346964	61392890
TMEM216	chr11	61377393	61413866
CPSF7	chr11	61387641	61445031
ENSG00000256591	chr11	61414220	61500822
SDHAF2	chr11	61415042	61461733
PPP1R32	chr11	61466120	61505931
LRRC10B	chr11	61493749	61526018
SYT7	chr11	61498714	61596148
DAGLA	chr11	61665391	61762001
MYRF	chr11	61737636	61803518
TMEM258	chr11	61753501	61807802
FEN1	chr11	61777911	61812238
FADS2	chr11	61777980	61882354
FADS1	chr11	61784627	61844318
FADS3	chr11	61858519	61907051
RAB3IL1	chr11	61882301	61935269
BEST1	chr11	61935063	61980515
FTH1	chr11	61944718	61982634
INCENP	chr11	62108998	62168169
SCGB1D1	chr11	62175216	62208539
SCGB2A1	chr11	62193673	62228943
SCGB1D2	chr11	62227239	62259812
SCGB2A2	chr11	62255158	62288160
SCGB1D4	chr11	62281281	62314075
ASRGL1	chr11	62322448	62408412
SCGB1A1	chr11	62390103	62438195
AHNAK	chr11	62418542	62571235
EEF1G	chr11	62544596	62589086
ENSG00000255508	chr11	62544603	62606531
TUT1	chr11	62560045	62606637
MTA2	chr11	62578214	62616865
EML3	chr11	62587218	62627775
ROM1	chr11	62596722	62630116
B3GAT3	chr11	62600296	62637154
GANAB	chr11	62609826	62661726
INTS5	chr11	62631848	62668302
ENSG00000255432	chr11	62634694	62680178
C11orf98	chr11	62647817	62680210
LBHD1	chr11	62647817	62687267
CSKMT	chr11	62650309	62683496
UQCC3	chr11	62655273	62688686
UBXN1	chr11	62661498	62694117
LRRN4CL	chr11	62671406	62704530
BSCL2	chr11	62674289	62724845
HNRNPUL2-BSCL2	chr11	62675275	62742384
GNG3	chr11	62692676	62724201
HNRNPUL2	chr11	62697630	62742457
TTC9C	chr11	62713069	62755293
ZBTB3	chr11	62733319	62769184
POLR2G	chr11	62746565	62781710
TAF6L	chr11	62756357	62802342
TMEM223	chr11	62756629	62807006
TMEM179B	chr11	62772402	62805400
NXF1	chr11	62777123	62821302
STX5	chr11	62791860	62847051
TEX54	chr11	62817321	62847841
WDR74	chr11	62817342	62856809
SLC3A2	chr11	62841004	62903880
CHRM1	chr11	62893679	62936807
SLC22A6	chr11	62921385	62999967
SLC22A8	chr11	62974154	63030841
SLC22A24	chr11	63064940	63159221
SLC22A25	chr11	63143437	63258599
SLC22A10	chr11	63253022	63326783
SLC22A9	chr11	63354785	63425294
PLAAT5	chr11	63446404	63506194
LGALS12	chr11	63491052	63531774
PLAAT4	chr11	63521808	63561462
PLAAT2	chr11	63537770	63578379
PLAAT3	chr11	63558195	63631883
ATL3	chr11	63609087	63686921
RTN3	chr11	63666446	63774891
ZFTA	chr11	63744892	63783775
SPINDOC	chr11	63798456	63842716
MARK2	chr11	63823928	63926020
RCOR2	chr11	63896230	63932164
NAA40	chr11	63923959	63972319
COX8A	chr11	63959620	63991543
OTUB1	chr11	63970853	64016811
MACROD1	chr11	63983558	64181113
FLRT1	chr11	64020931	64134173
STIP1	chr11	64170272	64219543
FERMT3	chr11	64190926	64238896
TRPT1	chr11	64208799	64241254
NUDT22	chr11	64210941	64245686
DNAJC4	chr11	64215278	64249286
VEGFB	chr11	64219584	64254264
FKBP2	chr11	64226003	64259132
ENSG00000286264	chr11	64226095	64259132
PPP1R14B	chr11	64229479	64261943
PLCB3	chr11	64236530	64284150
BAD	chr11	64254830	64299704
GPR137	chr11	64255062	64304494
KCNK4	chr11	64276302	64315031
CATSPERZ	chr11	64285358	64319770
ESRRA	chr11	64290497	64331743
TRMT112	chr11	64301460	64332559
PRDX5	chr11	64303121	64336811
CCDC88B	chr11	64325204	64372534
RPS6KA4	chr11	64344148	64387215
SLC22A11	chr11	64540690	64587875
SLC22A12	chr11	64575641	64617353
NRXN2	chr11	64591174	64738197
RASGRP2	chr11	64711911	64760456
PYGM	chr11	64731389	64774974
SF1	chr11	64749606	64793786
MAP4K2	chr11	64769918	64818241
MEN1	chr11	64788510	64826294
CDC42BPG	chr11	64808052	64859653
EHD1	chr11	64836642	64903296
ATG2A	chr11	64879546	64932209
PPP2R5B	chr11	64902553	64949475
GPHA2	chr11	64919471	64950893
MAJIN	chr11	64922517	64987108
BATF2	chr11	64972945	65012018
ARL2	chr11	64999160	65037184
ARL2-SNX15	chr11	64999182	65055570
SNX15	chr11	65012439	65055572
SAC3D1	chr11	65025901	65059828
NAALADL1	chr11	65029818	65073553
CDCA5	chr11	65051300	65099164
ZFPL1	chr11	65069210	65103398
TMEM262	chr11	65069979	65104375
VPS51	chr11	65074324	65126862
TM7SF2	chr11	65096845	65131384
ZNHIT2	chr11	65101403	65132701
FAU	chr11	65105630	65137177
SYVN1	chr11	65106780	65149532
MRPL49	chr11	65107183	65142371
SPDYC	chr11	65155233	65188374
CAPN1	chr11	65165566	65227006
POLA2	chr11	65246913	65320959
ENSG00000285816	chr11	65246928	65341543
CDC42EP2	chr11	65299866	65337417
DPF2	chr11	65318843	65369262
TIGD3	chr11	65339751	65372613
SLC25A45	chr11	65360192	65398701
FRMD8	chr11	65371621	65428525
SCYL1	chr11	65510077	65553704
LTBP3	chr11	65523559	65573930
ZNRD2	chr11	65555460	65588942
FAM89B	chr11	65557349	65589198
EHBP1L1	chr11	65561046	65607650
KCNK7	chr11	65577836	65610996
MAP3K11	chr11	65582756	65630382
PCNX3	chr11	65600776	65652439
SIPA1	chr11	65623101	65665918
RELA	chr11	65638599	65678090
KAT5	chr11	65696996	65734604
RNASEH2C	chr11	65699005	65735818
AP5B1	chr11	65758898	65795976
OVOL1	chr11	65772063	65812214
CFL1	chr11	65808022	65877026
SNX32	chr11	65818834	65871896
MUS81	chr11	65842126	65882653
EFEMP2	chr11	65851441	65888592
CTSW	chr11	65864809	65898741
FIBP	chr11	65868740	65903531
CCDC85B	chr11	65875673	65906635
FOSL1	chr11	65877049	65915573
C11orf68	chr11	65901810	65934062
DRAP1	chr11	65904274	65936563
TSGA10IP	chr11	65930480	65974966
SART1	chr11	65946728	65995137
EIF1AD	chr11	65981545	66017176
BANF1	chr11	65987228	66019149
CST6	chr11	65997008	66028505
CATSPER1	chr11	66001752	66041479
GAL3ST3	chr11	66025765	66064161
SF3B2	chr11	66035729	66084308
PACS1	chr11	66055272	66259744
KLC2	chr11	66242294	66282860
RAB1B	chr11	66253590	66292492
CNIH2	chr11	66263175	66300301
YIF1A	chr11	66269580	66304145
TMEM151A	chr11	66276894	66311664
CD248	chr11	66299494	66332044
RIN1	chr11	66315241	66351840
BRMS1	chr11	66322333	66360125
B4GAT1	chr11	66330374	66362629
SLC29A2	chr11	66347521	66387214
NPAS4	chr11	66406035	66441707
MRPL11	chr11	66420075	66481738
PELI3	chr11	66451327	66492337
DPP3	chr11	66465013	66524657
ENSG00000256349	chr11	66494079	66548613
BBS1	chr11	66495606	66548613
ZDHHC24	chr11	66505637	66561235
ACTN3	chr11	66531395	66578334
CTSF	chr11	66548464	66583879
CCDC87	chr11	66575176	66608063
CCS	chr11	66578153	66621019
RBM14	chr11	66601626	66644934
RBM14-RBM4	chr11	66601626	66661469
RBM4	chr11	66623667	66683374
RBM4B	chr11	66649998	66692887
SPTBN2	chr11	66667497	66759670
C11orf80	chr11	66729451	66858516
RCE1	chr11	66827835	66861552
PC	chr11	66833417	66973386
LRFN4	chr11	66841647	66875475
C11orf86	chr11	66960277	66992009
SYT12	chr11	66991778	67065863
RHOD	chr11	67041847	67087017
KDM2A	chr11	67104263	67273082
GRK2	chr11	67251473	67301556
ANKRD13D	chr11	67274300	67317485
SSH3	chr11	67288478	67327607
RAD9A	chr11	67302871	67413410
POLD4	chr11	67335772	67371972
